Income,Firstdate,Lastdate,Amount,rfaf2,glast,gavr,class,rfaa2_G,rfaa2_E,rfaa2_F,pepstrfl_0
0,9505,9505,0.09,1,15,15.0,0,0,0,1,1
1,9510,9510,0.06,1,20,20.0,0,0,0,1,1
5,9109,9504,0.12,1,15,11.5,0,0,0,1,0
4,9011,9510,0.1,1,20,11.33,0,0,0,1,0
6,9509,9509,0.07,1,15,15.0,0,0,0,1,1
2,9402,9512,0.1,1,20,11.66,0,0,0,1,1
0,9002,9511,0.14,1,20,11.85,0,0,0,1,1
5,9501,9506,0.1,1,20,12.5,0,0,0,1,1
2,9512,9512,0.08,1,15,15.0,0,0,0,1,1
3,9407,9505,0.08,1,17,16.0,0,0,0,1,1
6,8801,9601,0.25,2,13,11.21,0,0,1,0,0
7,9301,9510,0.11,1,15,8.6,0,0,0,1,0
7,9003,9511,0.13,1,15,8.14,0,0,0,1,1
5,8610,9602,0.29,4,3,4.66,1,0,0,0,0
5,9109,9512,0.18,3,6,8.9,0,0,0,0,0
5,8610,9506,0.16,1,15,8.33,0,0,0,1,0
5,9502,9512,0.14,3,15,11.5,0,0,0,1,1
5,9310,9601,0.08,1,25,17.66,0,1,0,0,1
5,9201,9512,0.24,2,25,12.5,0,1,0,0,0
5,9310,9601,0.2,3,9,7.75,0,0,1,0,0
2,8909,9512,0.16,2,10,11.5,0,0,0,1,0
5,9402,9602,0.12,1,15,8.75,0,0,0,1,0
0,8702,9509,0.4,4,10,6.51,0,0,1,0,0
4,9212,9609,0.18,4,5,5.5,0,0,1,0,0
1,9410,9603,0.16,3,10,8.0,0,0,1,0,1
4,8905,9510,0.23,1,25,18.25,0,1,0,0,0
0,9101,9512,0.08,1,35,26.0,0,1,0,0,1
4,9401,9511,0.12,1,20,12.0,0,0,0,1,0
2,9001,9508,0.25,3,5,5.0,0,0,0,0,0
4,8809,9504,0.19,1,17,11.53,0,0,0,1,0
0,9101,9511,0.22,2,15,12.76,0,0,0,1,0
6,9310,9602,0.18,4,6,5.66,0,0,0,0,1
7,8910,9601,0.13,2,25,13.0,0,1,0,0,0
1,8903,9702,0.12,1,15,15.83,0,0,0,1,0
5,9402,9602,0.11,1,20,12.5,0,0,0,1,1
5,8909,9512,0.26,3,15,11.94,0,0,0,1,0
7,9601,9601,0.08,1,15,15.0,0,0,0,1,1
7,9010,9603,0.17,2,12,8.7,0,0,1,0,0
0,9101,9509,0.07,1,25,16.25,0,1,0,0,1
0,9405,9507,0.09,1,17,11.0,0,0,0,1,0
0,8609,9602,0.18,1,14,10.85,0,0,1,0,0
3,9010,9504,0.18,2,17,12.81,0,0,0,1,1
3,8904,9504,0.08,1,15,11.0,0,0,0,1,1
2,9601,9702,0.14,1,20,17.5,0,0,0,1,1
4,9505,9512,0.13,3,10,8.33,0,0,1,0,1
2,9202,9702,0.15,1,13,11.81,0,0,0,1,1
2,9407,9510,0.16,3,10,10.0,0,0,1,0,1
3,9401,9511,0.15,3,25,19.16,0,1,0,0,0
5,9203,9511,0.16,1,20,9.5,0,0,0,1,0
6,9302,9506,0.15,1,20,8.8,0,0,0,1,1
0,9005,9510,0.19,2,20,8.37,0,0,0,1,1
0,8802,9511,0.34,3,15,10.51,0,0,0,1,0
3,9410,9511,0.12,2,20,13.5,0,0,0,1,1
0,9601,9601,0.08,1,20,20.0,0,0,0,1,1
1,9410,9512,0.21,4,18,12.36,0,0,0,1,0
2,9109,9504,0.12,1,15,10.5,0,0,0,1,0
0,8609,9512,0.27,3,5,5.4,0,0,0,0,0
1,8702,9601,0.2,3,30,13.5,0,1,0,0,0
5,9312,9601,0.16,2,20,16.0,0,0,0,1,1
5,9503,9508,0.13,2,20,13.33,0,0,0,1,1
2,8607,9512,0.2,1,14,8.5,0,0,1,0,0
0,9503,9602,0.2,3,3,4.75,0,0,1,0,0
3,9507,9601,0.1,2,25,25.0,0,1,0,0,1
5,8801,9511,0.12,2,32,17.0,0,1,0,0,0
3,9511,9511,0.06,1,20,20.0,0,0,0,1,1
0,9103,9601,0.1,1,20,11.75,0,0,0,1,1
6,9603,9603,0.12,1,15,15.0,0,0,0,1,1
0,9602,9602,0.07,1,15,15.0,0,0,0,1,1
2,9501,9602,0.16,3,12,10.5,0,0,1,0,0
4,8810,9505,0.11,1,15,11.16,0,0,0,1,0
3,9101,9503,0.07,1,16,16.16,0,0,0,1,0
7,8702,9512,0.2,2,15,6.38,0,0,0,1,0
2,9112,9508,0.2,3,10,10.1,0,0,0,1,0
3,9110,9603,0.16,4,8,7.87,0,0,1,0,1
4,9302,9603,0.19,4,11,8.14,0,0,1,0,0
0,8611,9511,0.28,1,20,14.14,0,0,0,1,0
7,9410,9512,0.2,3,10,8.33,0,0,1,0,0
0,9301,9512,0.13,2,15,6.6,0,0,0,1,1
4,9412,9512,0.09,1,17,16.0,0,0,0,1,1
3,8802,9506,0.14,1,15,7.14,0,0,0,1,0
4,9601,9601,0.07,1,15,15.0,0,0,0,1,1
0,8608,9509,0.4,2,10,6.17,0,0,1,0,0
0,8703,9602,0.23,1,10,8.0,0,0,1,0,0
2,9402,9511,0.09,1,30,18.33,0,1,0,0,1
7,9202,9504,0.07,1,20,18.33,0,0,0,1,1
2,8705,9511,0.24,1,10,7.68,0,0,1,0,0
5,9401,9504,0.12,1,15,10.0,0,0,0,1,1
0,9005,9511,0.2,2,12,8.83,0,0,1,0,0
3,9001,9512,0.1,1,25,21.66,1,1,0,0,1
3,9410,9507,0.09,1,15,10.0,0,0,0,1,1
7,9210,9511,0.1,2,9,9.0,0,0,0,1,1
2,9310,9602,0.46,4,3,3.46,0,0,0,0,0
4,9601,9601,0.07,1,25,25.0,0,1,0,0,1
2,8803,9611,0.49,4,10,4.77,0,0,0,0,0
2,8912,9512,0.2,1,15,6.61,0,0,0,1,0
1,9501,9512,0.23,3,5,5.83,0,0,1,0,0
1,9111,9512,0.25,3,10,5.85,0,0,1,0,0
5,8702,9507,0.24,3,5,4.13,0,0,0,0,0
0,8801,9511,0.26,2,10,9.52,0,0,1,0,0
0,8704,9601,0.18,1,35,15.46,0,1,0,0,0
4,8702,9601,0.28,2,2,8.75,0,0,1,0,0
0,9110,9602,0.25,4,25,14.43,0,1,0,0,0
0,9506,9601,0.13,3,7,9.0,0,0,1,0,0
1,8703,9512,0.22,2,10,5.81,0,0,1,0,0
3,8703,9510,0.2,1,15,10.68,0,0,0,1,0
2,8608,9512,0.29,2,17,8.33,0,0,0,1,0
1,9410,9512,0.08,1,15,12.5,0,0,0,1,1
0,9101,9601,0.29,4,10,21.7,0,1,0,0,0
0,9107,9507,0.13,1,20,12.0,0,0,0,1,0
6,9011,9511,0.13,1,15,9.33,0,0,0,1,1
2,8802,9601,0.11,1,25,17.85,1,1,0,0,0
0,9511,9511,0.06,1,25,25.0,0,1,0,0,1
5,9501,9508,0.09,1,16,13.0,0,0,0,1,1
4,8612,9512,0.24,1,14,7.82,0,0,1,0,0
2,8608,9512,0.27,2,20,7.4,1,0,0,1,0
0,8803,9512,0.28,2,20,12.36,0,0,0,1,0
2,9210,9512,0.09,2,15,14.75,0,0,0,1,1
4,8812,9506,0.24,1,16,9.23,0,0,0,1,1
5,9511,9511,0.06,1,20,20.0,0,0,0,1,1
4,9506,9512,0.15,3,11,8.33,0,0,1,0,1
2,9409,9601,0.08,1,20,18.75,0,0,0,1,1
0,9102,9602,0.23,2,10,7.76,0,0,1,0,0
2,9506,9602,0.13,3,10,8.33,0,0,1,0,1
4,9403,9511,0.1,1,15,12.33,0,0,0,1,1
1,9508,9508,0.07,1,15,15.0,0,0,0,1,1
2,9101,9511,0.28,2,20,14.45,0,0,0,1,1
7,9601,9601,0.07,1,30,30.0,0,1,0,0,1
2,9303,9508,0.1,2,10,13.0,0,0,0,1,1
2,9401,9601,0.28,4,5,5.9,0,0,0,0,0
5,9501,9607,0.29,4,8,7.68,0,0,1,0,0
5,9010,9511,0.25,3,22,14.27,0,0,0,1,1
6,9411,9602,0.08,1,20,15.0,0,0,0,1,1
5,9506,9506,0.05,1,15,15.0,0,0,0,1,1
0,8609,9602,0.26,3,15,11.04,0,0,0,1,0
1,9210,9603,0.15,2,15,10.28,0,0,0,1,0
6,8709,9601,0.17,2,25,18.08,0,1,0,0,0
0,9602,9602,0.07,1,15,15.0,0,0,0,1,1
1,8911,9512,0.12,1,20,11.57,0,0,0,1,0
4,9009,9601,0.09,1,20,15.0,0,0,0,1,1
1,8608,9504,0.32,1,10,5.75,0,0,1,0,0
0,9601,9601,0.06,1,50,50.0,0,1,0,0,1
7,9402,9512,0.11,2,20,16.25,0,0,0,1,1
4,8809,9601,0.15,3,10,6.0,0,0,1,0,1
4,9512,9512,0.08,1,15,15.0,0,0,0,1,1
2,9501,9512,0.1,1,15,10.0,0,0,0,1,1
2,9312,9512,0.16,2,25,13.16,0,1,0,0,1
5,9406,9510,0.09,1,25,18.33,0,1,0,0,1
5,8703,9603,0.35,3,6,7.1,0,0,0,0,0
1,9309,9512,0.09,1,17,14.0,0,0,0,1,1
4,8804,9602,0.22,1,20,10.7,0,0,0,1,0
6,8809,9701,0.17,2,3,11.18,0,0,0,1,1
2,9004,9603,0.45,4,14,12.63,0,0,0,1,0
5,9509,9509,0.06,1,25,25.0,0,1,0,0,1
4,9403,9603,0.23,3,8,8.0,0,0,1,0,0
2,8611,9602,0.5,3,2,2.88,0,0,0,0,0
0,9310,9601,0.1,1,28,21.0,0,1,0,0,1
5,9506,9506,0.06,1,15,15.0,0,0,0,1,1
1,9404,9601,0.3,4,6,5.88,0,0,0,0,0
4,9102,9505,0.09,1,15,9.0,0,0,0,1,1
5,8909,9601,0.23,4,30,14.26,0,1,0,0,0
4,9109,9511,0.15,2,15,9.0,0,0,0,1,0
5,9205,9505,0.07,1,20,14.0,0,0,0,1,1
2,9101,9603,0.19,3,10,9.41,0,0,0,1,0
2,8703,9510,0.2,2,10,9.1,0,0,0,1,0
0,9201,9611,0.23,4,10,13.12,0,0,0,1,1
5,9009,9603,0.31,4,50,24.95,0,1,0,0,0
3,8608,9512,0.23,3,19,11.92,0,0,0,1,0
2,9410,9505,0.08,1,15,12.5,0,0,0,1,1
0,9009,9512,0.14,3,50,29.44,0,1,0,0,1
4,8809,9603,0.16,4,22,17.09,0,1,0,0,1
0,9311,9505,0.21,1,15,11.25,0,0,0,1,1
0,9409,9512,0.22,4,5,5.16,0,0,0,0,0
5,9009,9601,0.13,1,17,12.42,0,0,0,1,1
0,9502,9603,0.16,1,15,10.0,0,0,0,1,1
5,9102,9603,0.19,2,20,19.25,0,0,0,1,1
5,9209,9702,0.31,2,10,11.82,0,0,0,1,1
0,9004,9602,0.21,4,5,5.61,0,0,0,0,0
0,9402,9512,0.11,1,15,10.0,0,0,0,1,1
4,9409,9510,0.1,2,20,16.66,0,0,0,1,0
6,9201,9602,0.36,4,5,7.05,0,0,1,0,0
0,9406,9603,0.27,4,5,6.11,0,0,1,0,0
0,8911,9512,0.23,2,20,14.07,0,1,0,0,0
6,9104,9603,0.28,4,2,3.81,0,0,0,0,0
0,9509,9602,0.15,3,10,5.66,0,0,1,0,1
7,9005,9510,0.1,2,25,18.33,0,1,0,0,1
0,9202,9511,0.14,3,11,7.8,0,0,1,0,1
3,9204,9507,0.1,1,50,32.83,0,1,0,0,1
4,9410,9602,0.11,2,27,14.0,0,1,0,0,1
5,9401,9512,0.1,2,17,11.0,0,0,0,1,1
1,9202,9512,0.18,3,10,7.08,0,0,1,0,1
2,9503,9510,0.08,1,25,17.5,0,1,0,0,1
0,8701,9510,0.22,3,9,7.62,0,0,0,0,0
3,8911,9602,0.2,2,15,10.45,0,0,0,1,0
6,9506,9506,0.1,1,15,15.0,0,0,0,1,1
5,9311,9506,0.12,2,20,14.0,0,0,0,1,1
4,9101,9511,0.11,1,30,16.66,0,1,0,0,1
0,9111,9601,0.1,1,15,12.0,0,0,0,1,0
1,9506,9603,0.13,3,20,21.66,0,1,0,0,0
0,9506,9509,0.09,2,30,27.5,1,1,0,0,1
0,8910,9504,0.38,1,10,6.96,0,0,1,0,0
0,9509,9603,0.16,3,10,10.0,0,0,1,0,1
0,9502,9603,0.14,2,20,12.0,0,0,0,1,1
6,9406,9508,0.09,2,20,18.33,0,0,0,1,1
1,9410,9512,0.1,1,20,12.0,0,0,0,1,1
0,9401,9601,0.31,3,9,6.33,0,0,1,0,0
2,9512,9512,0.07,1,15,15.0,1,0,0,1,1
5,9106,9504,0.1,1,25,12.5,0,1,0,0,1
5,8610,9508,0.34,1,12,7.86,0,0,1,0,0
5,8612,9510,0.18,1,20,10.23,0,0,0,1,0
0,9003,9505,0.22,1,16,9.9,0,0,0,1,0
5,8610,9602,0.24,2,10,6.65,0,0,1,0,0
5,9112,9602,0.43,4,19,11.04,0,0,0,1,0
5,9109,9512,0.14,1,17,10.25,0,0,0,1,1
4,9404,9512,0.17,3,5,6.83,0,0,1,0,1
2,9410,9506,0.17,2,15,12.4,0,0,0,1,1
2,9204,9512,0.31,2,10,5.82,0,0,1,0,0
2,9012,9512,0.16,1,15,7.5,0,0,0,1,1
1,9401,9508,0.11,1,20,14.0,0,0,0,1,1
5,8802,9512,0.15,1,25,10.0,0,1,0,0,0
3,9310,9603,0.2,4,10,8.12,0,0,1,0,0
0,9603,9603,0.11,1,15,15.0,0,0,0,1,1
2,9502,9601,0.3,4,15,12.14,0,0,0,1,0
7,9501,9602,0.13,2,12,14.0,0,0,0,1,1
5,9301,9601,0.38,4,5,3.43,0,0,0,0,0
7,9501,9509,0.12,2,20,18.33,0,1,0,0,0
3,9401,9510,0.22,4,6,4.0,0,0,0,0,0
0,9501,9507,0.09,1,15,12.01,0,0,0,1,1
4,9310,9507,0.05,1,15,17.5,0,0,0,1,1
2,9509,9509,0.05,1,30,30.0,0,1,0,0,1
0,9410,9506,0.11,2,20,11.66,0,0,0,1,1
5,8809,9603,0.23,4,9,9.18,1,0,1,0,0
1,9602,9602,0.07,1,15,15.0,0,0,0,1,1
0,8609,9506,0.47,2,13,8.89,0,0,1,0,0
4,9601,9601,0.07,1,25,25.0,0,1,0,0,1
0,9301,9601,0.15,2,35,20.66,0,1,0,0,1
6,9110,9509,0.1,1,15,12.8,0,0,0,1,1
0,9402,9509,0.08,1,20,12.0,0,0,0,1,1
3,9511,9511,0.08,1,15,15.0,0,0,0,1,1
5,8608,9504,0.2,1,20,15.94,0,0,0,1,0
4,9602,9602,0.07,1,15,15.0,0,0,0,1,1
0,9201,9506,0.13,1,15,11.28,0,0,0,1,0
5,9301,9512,0.1,1,15,9.25,0,0,0,1,1
2,8608,9701,0.25,3,3,5.85,0,0,0,0,0
2,9512,9512,0.07,1,25,25.0,0,1,0,0,1
0,9510,9603,0.2,3,10,6.66,0,0,1,0,1
6,9002,9603,0.17,3,10,8.0,0,0,1,0,1
5,9309,9603,0.16,3,13,9.66,0,0,0,1,1
0,9601,9601,0.2,1,20,20.0,0,0,0,1,1
6,9507,9507,0.09,2,15,12.5,0,0,0,1,1
5,8608,9512,0.42,4,5,2.93,0,0,0,0,0
1,9202,9603,0.1,2,25,19.4,0,1,0,0,1
0,9004,9512,0.16,1,15,13.0,0,0,0,1,0
5,9509,9511,0.11,2,10,12.5,0,0,0,1,1
5,8701,9512,0.29,1,15,5.42,0,0,0,1,0
4,9602,9602,0.08,1,15,15.0,0,0,0,1,1
0,9112,9512,0.13,3,5,7.2,0,0,1,0,1
3,8703,9511,0.2,2,12,11.07,0,0,1,0,0
5,8803,9508,0.25,1,15,10.61,0,0,0,1,0
4,9102,9512,0.12,1,16,11.57,0,0,0,1,0
7,9310,9510,0.16,2,15,11.16,0,0,0,1,0
0,9410,9509,0.06,1,15,20.0,0,0,0,1,1
6,9401,9509,0.07,1,45,46.66,0,1,0,0,1
3,9506,9602,0.18,4,11,7.0,0,0,1,0,0
6,8608,9602,0.2,2,20,9.13,1,0,0,1,0
3,9111,9512,0.14,2,16,14.25,0,0,0,1,0
0,8801,9512,0.19,2,5,5.8,0,0,0,1,0
0,9601,9603,0.13,2,6,14.5,0,0,0,1,1
5,9502,9511,0.17,3,8,6.75,0,0,1,0,0
4,9410,9603,0.25,4,6,6.0,0,0,0,0,1
4,9410,9512,0.16,4,25,14.2,0,1,0,0,1
1,9603,9603,0.1,1,20,20.0,0,0,0,1,1
7,9401,9511,0.2,2,20,10.14,0,0,0,1,0
2,9410,9505,0.08,1,16,13.0,0,0,0,1,1
5,8703,9601,0.22,1,20,8.38,0,0,0,1,0
1,9602,9602,0.08,1,15,15.0,0,0,0,1,1
4,9209,9512,0.07,1,25,16.66,0,1,0,0,1
1,8811,9509,0.13,1,15,10.37,0,0,0,1,1
1,9601,9601,0.07,1,20,20.0,0,0,0,1,1
6,9202,9506,0.08,1,15,13.33,0,0,0,1,1
3,8801,9601,0.2,1,10,9.08,0,0,1,0,0
0,9410,9601,0.16,3,10,8.5,0,0,1,0,0
7,9003,9602,0.26,3,8,8.52,0,1,0,0,0
5,8608,9601,0.33,2,10,4.42,0,0,1,0,0
0,8704,9509,0.15,1,17,12.8,0,0,0,1,0
5,8702,9504,0.29,1,10,8.7,0,0,1,0,0
5,9409,9506,0.08,1,20,12.5,0,0,0,1,1
4,9407,9602,0.15,3,10,9.0,0,0,1,0,0
4,9309,9601,0.24,4,10,9.45,0,0,1,0,0
0,9507,9702,0.14,2,10,10.0,0,0,0,1,1
3,9010,9602,0.21,4,5,4.5,0,0,1,0,0
1,9410,9602,0.08,1,15,10.0,0,0,0,1,1
5,9209,9601,0.2,2,12,8.7,0,0,1,0,0
0,9404,9512,0.08,1,25,16.66,0,1,0,0,1
2,9210,9511,0.14,2,12,10.33,0,0,0,1,1
5,9110,9509,0.27,2,10,6.0,0,0,1,0,0
2,9401,9509,0.1,1,15,10.0,0,0,0,1,1
0,9409,9507,0.1,2,16,18.66,0,1,0,0,1
1,9409,9603,0.17,3,10,8.4,0,0,1,0,0
4,9210,9601,0.08,1,21,16.33,0,0,0,1,1
0,9407,9609,0.25,4,10,5.44,0,0,0,0,0
7,9310,9603,0.17,3,15,11.66,0,0,0,1,1
4,9403,9609,0.09,2,10,12.6,0,0,0,1,1
2,9001,9512,0.25,4,14,10.47,0,0,0,1,0
0,8903,9603,0.27,3,5,6.47,0,0,0,0,0
5,9209,9512,0.09,1,19,16.71,0,0,0,1,1
5,9410,9602,0.23,4,10,10.5,0,0,1,0,1
7,9209,9512,0.17,2,15,9.37,0,0,0,1,1
0,9412,9511,0.1,1,15,10.0,0,0,0,1,1
2,8705,9510,0.22,1,12,6.26,0,0,1,0,0
5,9107,9602,0.08,1,32,27.2,0,1,0,0,1
1,8911,9512,0.41,3,10,2.42,0,0,1,0,0
1,9201,9509,0.12,1,15,8.4,0,0,0,1,1
7,8701,9603,0.23,3,5,5.07,0,0,0,0,1
5,8809,9601,0.24,4,10,6.66,0,0,1,0,0
4,9402,9512,0.11,1,20,13.75,0,0,0,1,1
5,8801,9504,0.34,1,11,8.29,0,0,1,0,0
1,9210,9509,0.13,1,15,10.4,0,0,0,1,1
7,9102,9702,0.25,4,20,13.1,0,0,0,1,0
5,9409,9509,0.13,3,10,7.75,0,0,1,0,0
4,9301,9603,0.11,1,15,8.33,0,0,0,1,1
4,9009,9610,0.16,2,10,11.36,0,0,0,1,0
7,9410,9603,0.07,1,20,15.0,0,0,0,1,1
4,9009,9602,0.12,2,30,21.25,0,1,0,0,1
0,9403,9505,0.15,1,20,13.4,0,0,0,1,0
7,9011,9512,0.29,4,15,11.77,0,0,0,1,0
4,9001,9601,0.25,1,12,6.93,0,0,1,0,0
7,9401,9601,0.17,3,11,7.16,0,0,1,0,1
4,9603,9603,0.1,1,25,25.0,0,1,0,0,1
5,9410,9512,0.09,1,20,15.0,0,0,0,1,1
5,9501,9510,0.16,3,8,6.75,0,0,1,0,0
4,9501,9511,0.15,1,15,8.33,0,0,0,1,1
5,9210,9512,0.17,2,14,12.87,0,0,0,1,1
4,9502,9601,0.24,4,9,7.66,0,0,1,0,0
7,9209,9603,0.15,3,13,9.5,0,0,0,1,0
4,9409,9601,0.17,3,5,6.0,0,0,1,0,0
4,9310,9603,0.13,1,20,16.0,0,0,0,1,1
2,9101,9509,0.19,1,16,12.09,0,0,0,1,0
0,9002,9508,0.27,1,25,15.31,0,1,0,0,0
0,9212,9702,0.07,1,20,20.0,0,0,0,1,1
5,9010,9602,0.19,2,13,9.36,0,0,1,0,0
0,9401,9504,0.18,1,19,14.5,0,0,0,1,0
0,9401,9512,0.08,1,20,13.0,0,0,0,1,1
0,9310,9512,0.09,1,20,11.66,0,0,0,1,1
2,8912,9601,0.37,4,5,5.5,0,0,0,0,0
3,9409,9510,0.09,1,15,10.0,0,0,0,1,1
0,9506,9511,0.13,3,10,13.33,0,0,0,1,1
6,8701,9512,0.15,1,20,13.81,0,0,0,1,0
6,9111,9510,0.08,2,10,13.8,0,0,0,1,1
0,9209,9512,0.31,4,4,3.5,1,0,0,0,0
0,8804,9504,0.1,1,16,9.66,0,0,0,1,1
7,8703,9510,0.17,1,31,19.53,0,1,0,0,0
7,9409,9602,0.17,4,11,8.6,0,0,1,0,0
5,8809,9601,0.34,2,10,5.25,0,0,1,0,0
1,8707,9512,0.22,1,30,17.27,0,1,0,0,0
5,8801,9512,0.43,4,10,11.64,0,1,0,0,0
2,9001,9512,0.21,2,14,12.41,0,0,1,0,0
0,9209,9512,0.22,4,10,9.54,0,0,0,1,0
0,9210,9601,0.34,4,3,2.93,0,0,0,0,0
2,9501,9601,0.12,2,16,14.0,0,0,0,1,1
5,9501,9603,0.08,1,30,24.0,0,1,0,0,1
4,9411,9512,0.19,4,10,10.0,0,0,0,1,1
5,9202,9509,0.09,1,15,11.0,0,0,0,1,1
1,9109,9603,0.15,2,20,12.0,0,0,0,1,1
6,9506,9602,0.18,4,11,7.0,0,0,1,0,1
2,8612,9511,0.23,1,16,6.75,0,0,0,1,1
4,9402,9512,0.08,1,20,16.66,0,0,0,1,1
2,8801,9506,0.15,1,25,25.41,0,1,0,0,0
5,8908,9508,0.3,1,16,12.19,0,0,0,1,0
0,9409,9601,0.1,1,15,11.66,0,0,0,1,1
3,8909,9506,0.27,3,8,5.87,0,0,0,0,0
5,8611,9603,0.16,3,17,9.0,1,0,0,1,0
7,9209,9512,0.09,1,15,12.33,0,0,0,1,1
7,9012,9512,0.16,3,25,20.1,0,1,0,0,0
5,9104,9509,0.22,2,10,7.5,0,0,1,0,0
2,8911,9603,0.15,4,4,8.88,0,0,0,1,0
2,8803,9511,0.21,1,14,8.14,0,0,1,0,0
7,9310,9505,0.11,1,15,10.75,0,0,0,1,1
0,9502,9511,0.1,1,20,12.5,0,0,0,1,1
6,9602,9602,0.08,1,15,15.0,0,0,0,1,1
2,9302,9512,0.39,4,9,8.22,1,0,0,0,0
4,8608,9602,0.48,1,10,4.62,0,0,1,0,0
3,9506,9506,0.06,1,15,15.0,0,0,0,1,1
5,9101,9510,0.28,3,20,17.0,0,0,0,1,0
2,9203,9701,0.24,4,10,9.53,0,0,1,0,0
7,9310,9511,0.1,2,22,17.25,0,0,0,1,1
2,9102,9510,0.1,1,20,13.0,0,0,0,1,0
0,9102,9702,0.18,1,25,30.0,0,1,0,0,1
0,9502,9603,0.14,2,15,13.0,0,0,0,1,0
4,8608,9504,0.15,1,30,17.85,1,1,0,0,0
2,9512,9512,0.07,1,50,50.0,0,1,0,0,1
4,9212,9505,0.16,1,15,6.14,0,0,0,1,1
5,9410,9509,0.12,2,18,16.66,0,0,0,1,1
1,9502,9512,0.09,1,15,12.5,0,0,0,1,1
0,9502,9511,0.09,1,20,15.0,0,0,0,1,1
5,8801,9509,0.26,1,10,5.83,0,0,1,0,0
5,9401,9511,0.41,4,4,4.07,0,0,0,0,0
7,9301,9601,0.16,3,15,11.57,0,0,0,1,1
5,9001,9511,0.31,1,10,7.11,0,0,1,0,0
5,9101,9601,0.25,4,25,24.06,0,1,0,0,0
4,8611,9506,0.22,1,15,7.82,0,0,0,1,0
3,9511,9511,0.06,1,20,20.0,0,0,0,1,1
0,9409,9511,0.09,1,20,12.5,0,0,0,1,1
0,9602,9602,0.07,1,20,20.0,0,0,0,1,1
0,9102,9603,0.29,3,8,7.87,0,0,1,0,0
5,9512,9512,0.08,1,20,20.0,0,0,0,1,1
1,9010,9603,0.25,4,13,9.73,0,0,0,1,0
1,9302,9512,0.11,1,25,22.0,0,1,0,0,0
3,9407,9603,0.21,4,15,6.5,0,0,0,1,1
0,9201,9512,0.21,2,10,9.9,0,0,1,0,0
4,9009,9507,0.11,2,30,27.14,0,1,0,0,1
4,9205,9512,0.21,1,15,8.33,0,0,0,1,1
2,8909,9509,0.39,4,7,5.07,0,0,0,0,0
1,9310,9512,0.16,3,10,8.0,0,0,1,0,0
2,8702,9504,0.14,1,50,26.5,0,1,0,0,1
5,9508,9508,0.07,1,20,20.0,0,0,0,1,1
7,9501,9602,0.2,4,10,7.8,1,0,1,0,0
0,9202,9512,0.5,2,13,7.63,0,0,1,0,0
5,8810,9512,0.13,1,22,13.22,0,0,0,1,0
2,9601,9601,0.07,1,20,20.0,0,0,0,1,1
0,9112,9603,0.12,1,25,18.33,0,1,0,0,1
4,8612,9512,0.14,1,50,24.1,0,1,0,0,0
4,9502,9602,0.16,3,16,11.5,0,0,0,1,1
4,9010,9602,0.12,3,25,17.14,0,1,0,0,0
3,8608,9511,0.32,3,5,5.4,0,0,0,0,0
0,9202,9509,0.09,1,40,31.0,0,1,0,0,1
5,9506,9506,0.05,1,25,25.0,0,1,0,0,1
5,8612,9506,0.24,1,12,11.0,0,0,1,0,0
0,8809,9702,0.2,1,25,19.22,0,0,0,1,0
3,8705,9512,0.29,4,25,13.26,0,1,0,0,0
6,8703,9506,0.19,2,10,6.15,0,0,1,0,0
0,9110,9511,0.11,1,15,7.2,0,0,0,1,0
2,9212,9511,0.1,1,16,10.0,0,0,0,1,1
0,9010,9512,0.1,1,19,12.6,0,0,0,1,1
5,9409,9506,0.11,2,20,13.33,0,0,0,1,1
6,9010,9603,0.18,3,8,7.44,0,0,1,0,1
1,9001,9601,0.18,2,10,6.72,0,0,1,0,0
0,9003,9512,0.1,1,25,18.0,0,1,0,0,1
0,9302,9601,0.1,2,40,25.2,0,1,0,0,0
0,9107,9602,0.12,2,15,14.28,0,0,0,1,0
0,8612,9506,0.34,2,12,12.22,0,0,0,1,0
3,9101,9603,0.14,4,20,13.87,0,1,0,0,1
4,8611,9511,0.31,4,10,14.0,0,0,0,1,0
0,9602,9602,0.12,1,30,30.0,0,1,0,0,1
0,9509,9511,0.1,2,30,21.5,0,1,0,0,1
6,9112,9602,0.2,2,14,12.0,0,0,1,0,0
7,9104,9603,0.25,4,3,6.63,0,0,1,0,0
2,8609,9512,0.31,3,15,10.4,0,0,0,1,0
2,9112,9601,0.28,3,10,6.38,0,0,1,0,0
6,8608,9507,0.43,2,15,13.43,0,0,0,1,0
7,9507,9612,0.09,1,100,58.33,0,1,0,0,1
2,9001,9510,0.13,2,15,9.16,0,0,0,1,1
1,9502,9601,0.12,2,25,21.66,0,1,0,0,1
4,9104,9601,0.41,4,10,5.69,0,0,1,0,0
2,9209,9512,0.1,1,20,21.0,0,0,0,1,1
0,8905,9512,0.12,1,21,15.57,0,0,0,1,0
7,9409,9601,0.11,1,15,10.0,0,0,0,1,1
4,9211,9511,0.11,2,20,10.5,0,0,0,1,1
0,9512,9512,0.09,1,20,20.0,0,0,0,1,1
5,8611,9511,0.13,1,15,8.37,0,0,0,1,1
7,9203,9610,0.15,1,20,13.7,0,0,0,1,1
5,8702,9603,0.28,4,20,9.9,0,0,0,1,0
7,9601,9601,0.07,1,25,25.0,1,1,0,0,1
4,9506,9506,0.08,1,25,25.0,0,1,0,0,1
6,8702,9504,0.13,1,20,12.22,0,0,0,1,0
